generation,algorithm,fitness_mode,fitness_priority,fitness_score,primary_fitness,weighted_error,missing_jackpot,jackpot_spins,jackpot_probability,symbol_concentration,win_rate_shortfall,rtp_error,rtp,win_rate
581,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
582,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
583,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
584,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
585,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
586,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
587,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
588,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
589,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
590,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
591,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
592,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
593,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
594,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
595,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
596,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
597,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
598,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
599,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
600,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
601,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
602,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
603,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
604,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
605,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
606,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
607,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
608,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
609,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
610,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
611,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
612,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
613,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
614,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
615,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
616,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
617,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
618,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
619,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
620,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
621,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
622,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
623,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
624,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
625,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
626,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
627,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
628,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
629,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
630,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
631,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
632,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
633,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
634,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
635,NSGA-II,multi-objective,rtp_violation_penalty>win_rate_shortfall_penalty>missing_jackpot_penalty>symbol_concentration_penalty,"(0.2962962962962954, 0.0, 0, 8.596491228070175)",8.89278752436647,8.89278752436647,0,16,0.009259259259259259,0.4351851851851852,0,0.012962962962962954,0.9629629629629629,0.5694444444444444
